address,country,hs_object_id,industry,lastmodifieddate,phone,email,city
"Enderby   Rue, 7815",England,448225,Animal feeds,2023-07-02T03:14:00.257Z,(+44) 3471 335650,bethany_callan940820462@eirey.tech,Winchester
"Callcott   Vale, 9357",Ireland,454177,Dairy products,2023-07-02T03:19:47.384Z,(+353) 7218 820077,blake_hill69971126@fuliss.net,Dublin
"Gautrey  Hill, 9084",England,454840,Animal feeds,2023-07-02T03:14:08.769Z,(+44) 8715 604405,blake_barclay914332871@elnee.tech,Plymouth
"Endsleigh  Street, 8390",England,455759,Dairy products,2023-07-02T03:22:49.750Z,(+44) 3123 202075,bernadette_yang828760523@acrit.org,
"Lonsdale  Tunnel, 3726",England,460203,Fruit and vegetables,2023-07-02T03:12:13.843Z,(+44) 7802 81020,blake_barclay250414735@fuliss.net,London
"Bethwin  Route, 9314",Ireland,460249,Dairy products,2023-07-02T03:21:01.882Z,(+353) 8772 857781,bethany_callan385369475@nickia.com,Limerick
"Empress  Rue, 7593",England,462004,Poultry and fish,2023-07-02T03:21:00.578Z,(+44) 3176 327371,bernadette_yang321446863@bulaffy.com,Milton Keynes
"Hickory   Avenue, 2035",England,445300,Animal feeds,2023-07-02T03:16:06.171Z,(+44) 8262 467065,benny_williams1140199386@gmail.com,Plymouth
"Biggerstaff   Rue, 4345",England,450728,Milling,2023-07-02T03:21:18.216Z,(+44) 2362 534483,benny_waterhouse1669876260@muall.tech,Oxford
"Tiptree   Way, 3024",England,452794,Bakery products,2023-07-02T03:15:45.195Z,(+44) 5441 8451,benny_thorpe97998383@deavo.com,
"Angrave    Drive, 8195",England,454607,Poultry and fish,2023-07-02T03:14:08.170Z,(+44) 8448 555175,benny_thorpe1656718772@deons.tech,
"Woodland Tunnel, 1094",England,454825,Dairy products,2023-07-02T03:10:33.762Z,(+44) 6244 758061,benny_thorpe1748783163@typill.biz,Plymouth
"Virginia Lane, 2610",Ireland,454838,Animal feeds,2023-07-02T03:15:26.412Z,(+353) 4815 757553,benny_thompson1327655390@kideod.biz,Dublin
"Blomfield  Hill, 60",England,460162,Milling,2023-07-02T03:22:56.810Z,(+44) 7274 756644,benny_thompson1437263981@supunk.biz,London
"Bethwin  Walk, 3234",Ireland,460651,Dairy products,2023-07-02T03:10:35.641Z,(+353) 4758 730820,benny_williams515306460@guentu.biz,Dublin
"Dunsley  Hill, 6943",England,460653,Animal feeds,2023-07-02T03:17:52.834Z,(+44) 1323 024584,benny_waterhouse1627897572@gompie.com,Oxford
"Bermondsey    Grove, 7278",England,460905,Poultry and fish,2023-07-02T03:22:49.522Z,(+44) 4401 140346,benny_thompson1635447040@bretoux.com,
"Chestnut  Vale, 6019",England,447077,Milling,2023-07-02T03:22:49.581Z,(+44) 1360 212450,benny_tait1579001978@bungar.biz,Oxford
"Belfort  Crossroad, 4568",England,447094,Meat,2023-07-02T03:21:18.218Z,(+44) 6417 42781,benny_tait1881959897@corti.com,Milton Keynes
"Burton  Alley, 5931",Ireland,452537,Bakery products,2023-07-02T03:21:01.881Z,(+353) 4825 546613,benny_powell288087861@atink.com,
"Lincoln Avenue, 4459",England,452544,Bakery products,2023-07-02T03:22:41.579Z,(+44) 4510 523267,benny_powell1169660687@muall.tech,Oxford
"Victoria Rise Alley, 3182",Ireland,452548,Milling,2023-07-02T03:22:56.809Z,(+353) 5504 457642,benny_owen959511998@infotech44.tech,Dublin
"Rosewood Grove, 2872",Ireland,454552,Milling,2023-07-02T03:20:48.872Z,(+353) 1824 416084,benny_owen176578675@kideod.biz,Dublin
"Chester  Road, 1653",England,454996,Dairy products,2023-07-02T03:12:19.296Z,(+44) 4031 162533,benny_osmond786416701@kideod.biz,Oxford
"Burton  Hill, 8766",England,460220,Milling,2023-07-02T03:16:08.053Z,(+44) 6303 735683,benny_rogers1434875997@nickia.com,London
"Gate   Route, 1816",England,460241,Fruit and vegetables,2023-07-02T03:14:08.571Z,(+44) 3134 311703,benny_tait1968507289@mafthy.com,Plymouth
"Enderby   Walk, 866",England,460681,Bakery products,2023-07-02T03:22:43.806Z,(+44) 5260 103452,benny_rogers1406627835@atink.com,Oxford
"Gathorne   Vale, 6846",Ireland,450750,Meat,2023-07-02T03:12:24.067Z,(+353) 7844 553043,benny_osmond1534976666@bungar.biz,Limerick
"Arthur  Crossroad, 4801",England,450893,Animal feeds,2023-07-02T03:12:05.359Z,(+44) 8210 878558,benny_hopkins1481319936@nanoff.biz,Plymouth
"Clarges   Tunnel, 7839",England,452775,Bakery products,2023-07-02T03:11:45.242Z,(+44) 6423 828740,benny_knight1968495262@cispeto.com,London
"Zealand Drive, 4521",Ireland,454006,Dairy products,2023-07-02T03:20:53.508Z,(+353) 8676 303600,benny_hilton1467824662@fuliss.net,Waterford
"Arundel   Rue, 9797",England,458151,Bakery products,2023-07-02T03:21:09.932Z,(+44) 6281 021615,benny_olivier1103197706@twace.org,
"Black Friars   Vale, 3278",England,459701,Meat,2023-07-02T03:22:56.134Z,(+44) 4337 354722,benny_neville2017407788@deavo.com,Milton Keynes
"Bethwin  Way, 4957",England,459752,Animal feeds,2023-07-02T03:17:47.842Z,(+44) 8480 212208,benny_hopkins1053315183@twace.org,Plymouth
"Caxton  Vale, 6404",Ireland,460363,Animal feeds,2023-07-02T03:17:41.475Z,(+353) 4116 686877,benny_olivier1804739382@joiniaa.com,Cork
"Champion  Lane, 3468",Ireland,460656,Fruit and vegetables,2023-07-02T03:16:08.053Z,(+353) 4761 601081,benny_knight1208677434@brety.org,
"East Avenue, 6750",England,460683,Fruit and vegetables,2023-07-02T03:21:06.982Z,(+44) 3844 654224,benny_neville413839074@bulaffy.com,Oxford
"Bletchley   Grove, 209",England,448190,Fruit and vegetables,2023-07-02T03:21:01.882Z,(+44) 2112 46778,benny_cadman1757418538@eirey.tech,Oxford
"Bellenden  Alley, 7618",Ireland,448594,Bakery products,2023-07-02T03:20:57.732Z,(+353) 6005 070016,benny_ashley202597272@typill.biz,Waterford
"Ely  Avenue, 9115",England,453602,Poultry and fish,2023-07-02T03:21:07.332Z,(+44) 1630 214626,benny_baldwin182221043@sveldo.biz,
"Chamberlain  Route, 6677",Ireland,454107,Meat,2023-07-02T03:15:50.582Z,(+353) 1788 07724,benny_cadman412085949@famism.biz,Limerick
"Arthur  Way, 2827",England,454834,Poultry and fish,2023-07-02T03:10:35.641Z,(+44) 6338 454077,benny_baldwin1457100434@deavo.com,Oxford
"Canal  Vale, 6249",Ireland,454969,Fruit and vegetables,2023-07-02T03:17:53.164Z,(+353) 5688 273811,benny_hall601209103@irrepsy.com,Waterford
"York Grove, 9867",England,455764,Meat,2023-07-02T03:12:19.297Z,(+44) 4470 683731,benny_hall1040256237@nickia.com,Oxford
"Balfe   Street, 8420",England,457501,Bakery products,2023-07-02T03:12:13.842Z,(+44) 3534 463800,benny_graham713786937@acrit.org,Oxford
"Wadham  Drive, 9682",England,459663,Milling,2023-07-02T03:21:02.125Z,(+44) 6236 112245,benny_hilton125357644@guentu.biz,Oxford
"Anns  Vale, 5005",England,461519,Fruit and vegetables,2023-07-02T03:10:35.545Z,(+44) 3755 240285,benny_graham652848051@twace.org,Milton Keynes
"Timothy  Tunnel, 5352",Ireland,447044,Animal feeds,2023-07-02T03:12:26.562Z,(+353) 2581 016167,benjamin_verdon1931537460@atink.com,Cork
"Ben   Drive, 8842",England,450737,Dairy products,2023-07-02T03:22:43.186Z,(+44) 3476 314237,benjamin_verdon1816595471@iatim.tech,London
"Coleman  Road, 7964",England,451182,Meat,2023-07-02T03:21:09.037Z,(+44) 6812 225520,benjamin_wilson1491682036@jiman.org,Milton Keynes
"Blomfield  Alley, 8258",England,452542,Bakery products,2023-07-02T03:10:35.254Z,(+44) 7653 872420,benny_allen1137433312@eirey.tech,Plymouth
"Camdale  Tunnel, 3545",Ireland,454195,Milling,2023-07-02T03:10:17.945Z,(+353) 2643 824225,benny_allen1737366@yahoo.com,Dublin
"Burton  Road, 2955",Ireland,454827,Milling,2023-07-02T03:15:44.655Z,(+353) 7085 847706,benny_ashley1443232045@naiker.biz,Waterford
"Coborn  Lane, 649",Ireland,456605,Animal feeds,2023-07-02T03:21:03.946Z,(+353) 8668 442412,benjamin_wilson865746242@sheye.org,Waterford
"Blackall   Road, 9321",England,459664,Bakery products,2023-07-02T03:10:35.641Z,(+44) 4687 86256,benjamin_vaughan1649601236@jiman.org,Oxford
"West Rue, 6541",Ireland,460361,Poultry and fish,2023-07-02T03:12:24.068Z,(+353) 1823 283710,benjamin_williams393346531@qater.org,
"Emden   Walk, 1621",Ireland,461755,Milling,2023-07-02T03:12:13.842Z,(+353) 3508 130164,benjamin_williams1066338216@mafthy.com,Waterford
"Pine Crossroad, 509",England,446599,Animal feeds,2023-07-02T03:11:45.243Z,(+44) 2381 626457,benjamin_russell1699063344@infotech44.tech,London
"Arbutus   Pass, 1866",Ireland,447080,Fruit and vegetables,2023-07-02T03:09:46.507Z,(+353) 6230 265041,benjamin_vass1227089748@gmail.com,Dublin
"Amwell    Grove, 6812",England,448191,Bakery products,2023-07-02T03:09:51.240Z,(+44) 4723 184546,benjamin_taylor115693751@acrit.org,Oxford
"Collingwood  Grove, 2647",Ireland,451168,Poultry and fish,2023-07-02T03:22:43.805Z,(+353) 1474 077612,benjamin_vass1120711437@cispeto.com,
"Collins  Pass, 308",England,454145,Bakery products,2023-07-02T03:22:56.808Z,(+44) 7418 286066,benjamin_spencer1779296702@tonsy.org,Milton Keynes
"Canon Pass, 8895",England,454148,Fruit and vegetables,2023-07-02T03:10:27.764Z,(+44) 8163 738823,benjamin_russell1824958937@nimogy.biz,London
"Longman   Street, 4736",Ireland,455252,Bakery products,2023-07-02T03:22:41.392Z,(+353) 2520 646788,benjamin_vaughan1647713122@cispeto.com,Limerick
"West Rue, 4996",England,459667,Meat,2023-07-02T03:10:59.561Z,(+44) 8053 816765,benjamin_silva1475744985@ubusive.com,
"Duthie   Tunnel, 769",England,460355,Meat,2023-07-02T03:11:07.236Z,(+44) 6313 152345,benjamin_silva1348307299@zorer.org,Winchester
"Queensberry  Way, 2300",Ireland,460608,Milling,2023-07-02T03:12:26.798Z,(+353) 2204 261241,benjamin_spencer675852364@guentu.biz,
"Addison  Walk, 9374",Ireland,461355,Meat,2023-07-02T03:22:54.572Z,(+353) 8375 015770,benjamin_taylor1709409812@liret.org,Limerick
"Hickory Lane Avenue, 2818",Ireland,448234,Fruit and vegetables,2023-07-02T03:22:43.185Z,(+353) 1733 775680,benjamin_parker515277223@typill.biz,Waterford
"Bacton   Avenue, 1120",England,450721,Animal feeds,2023-07-02T03:10:29.997Z,(+44) 5672 886866,benjamin_preston141367641@cispeto.com,Milton Keynes
"Byland  Avenue, 7525",Ireland,451193,Fruit and vegetables,2023-07-02T03:22:46.974Z,(+353) 2028 221257,benjamin_rowlands1947717257@liret.org,Cork
"Cleaver Crossroad, 8620",England,455502,Dairy products,2023-07-02T03:10:16.243Z,(+44) 5667 808346,benjamin_preston201772333@irrepsy.com,
"Blue Anchor  Crossroad, 4218",England,455782,Poultry and fish,2023-07-02T03:11:07.237Z,(+44) 4320 001034,benjamin_rowlands1157824435@deavo.com,Winchester
"Beechen  Avenue, 8118",England,458251,Animal feeds,2023-07-02T03:21:12.885Z,(+44) 2165 084868,benjamin_pitt1198232618@gmail.com,Winchester
"Bedford  Avenue, 1055",Ireland,460245,Meat,2023-07-02T03:22:47.014Z,(+353) 2760 75367,benjamin_parker80131076@guentu.biz,
"Blue Anchor  Pass, 653",Ireland,460250,Animal feeds,2023-07-02T03:12:05.360Z,(+353) 6725 800671,benjamin_owens320020892@nickia.com,Dublin
"Central  Vale, 4547",England,460370,Animal feeds,2023-07-02T03:21:00.578Z,(+44) 1835 37773,benjamin_pitt49830796@gmail.com,Plymouth
"Virginia Grove, 1698",Ireland,455403,Animal feeds,2023-07-02T03:17:51.753Z,(+353) 8314 767668,benjamin_norburn600174770@atink.com,
"Chester      Road, 2888",Ireland,456253,Meat,2023-07-02T03:10:25.075Z,(+353) 3820 303616,benjamin_needham1692024089@grannar.com,Dublin
"Dunsley  Road, 3529",Ireland,456552,Fruit and vegetables,2023-07-02T03:21:11.443Z,(+353) 8036 178484,benjamin_owens147920635@fuliss.net,Waterford
"Ely  Avenue, 2065",England,457612,Bakery products,2023-07-02T03:09:52.554Z,(+44) 2333 617485,benjamin_norburn742744625@bretoux.com,Oxford
"Abbotswell  Lane, 2595",Ireland,450744,Milling,2023-07-02T03:12:00.571Z,(+353) 1618 887161,benjamin_murphy81343541@zorer.org,Limerick
"Sheffield Lane, 981",Ireland,452528,Fruit and vegetables,2023-07-02T03:15:10.747Z,(+353) 4763 157301,benjamin_moran592579202@mafthy.com,Cork
"Fairbairn  Crossroad, 8324",England,452782,Animal feeds,2023-07-02T03:17:53.674Z,(+44) 2288 657665,benjamin_mullins51004377@ovock.tech,Milton Keynes
"Magnolia Rue, 978",Ireland,454133,Dairy products,2023-07-02T03:17:36.438Z,(+353) 7833 246217,benjamin_martin1856518264@sheye.org,
"Central  Crossroad, 1937",Ireland,455760,Poultry and fish,2023-07-02T03:10:30.714Z,(+353) 5628 482728,benjamin_mullins2019188278@sheye.org,
"Canon Pass, 7940",Ireland,455774,Meat,2023-07-02T03:11:40.898Z,(+353) 2053 117681,benjamin_moran757550496@twace.org,
"Bayberry Lane, 4114",Ireland,456351,Meat,2023-07-02T03:10:11.189Z,(+353) 8574 844414,benjamin_martin1187845516@yahoo.com,Waterford
"Ampton  Way, 2539",Ireland,457908,Animal feeds,2023-07-02T03:10:33.762Z,(+353) 6163 586420,benjamin_mullins1848482704@bungar.biz,Waterford
"Garfield Lane, 5920",England,460351,Poultry and fish,2023-07-02T03:14:12.513Z,(+44) 4603 737748,benjamin_murphy321174646@joiniaa.com,
"Bicknell  Rue, 5570",Ireland,460356,Fruit and vegetables,2023-07-02T03:17:45.466Z,(+353) 5656 683617,benjamin_needham1149120584@supunk.biz,Cork
"Cavell   Vale, 9412",Ireland,445294,Meat,2023-07-02T03:22:47.015Z,(+353) 7041 041364,benjamin_jacobs997973870@extex.org,
"Catherine  Pass, 2431",Ireland,446598,Fruit and vegetables,2023-07-02T03:21:18.216Z,(+353) 8585 084720,benjamin_ingham767553116@twipet.com,Cork
"Apsley    Rue, 9396",England,450881,Milling,2023-07-02T03:15:44.137Z,(+44) 8843 257110,benjamin_ingham847942898@bauros.biz,
"College  Walk, 8914",Ireland,452788,Fruit and vegetables,2023-07-02T03:11:40.898Z,(+353) 5304 040605,benjamin_jacobs1372908932@atink.com,Cork
"Adelaide  Pass, 2358",England,454135,Fruit and vegetables,2023-07-02T03:10:33.762Z,(+44) 6751 374106,benjamin_marshall399313229@brety.org,
"Hamilton  Route, 4888",Ireland,455769,Poultry and fish,2023-07-02T03:12:31.243Z,(+353) 6826 5186,benjamin_marshall981905895@cispeto.com,
"Vine  Avenue, 272",Ireland,456103,Dairy products,2023-07-02T03:09:22.593Z,(+353) 7132 826071,benjamin_hepburn845226436@bretoux.com,Limerick
"Cavell   Pass, 5238",Ireland,459666,Fruit and vegetables,2023-07-02T03:21:01.881Z,(+353) 4060 148245,benjamin_hunt241797324@muall.tech,Waterford
"Belmore  Alley, 3614",Ireland,459702,Dairy products,2023-07-02T03:14:00.258Z,(+353) 3370 531031,benjamin_marshall1894482839@elnee.tech,Limerick
"Ellerman   Vale, 6125",Ireland,460184,Dairy products,2023-07-02T03:17:47.842Z,(+353) 6080 311186,benjamin_hunt940020694@sveldo.biz,Dublin
"Bocking   Avenue, 9558",England,447096,Milling,2023-07-02T03:14:04.771Z,(+44) 4104 835636,benjamin_gordon1354500351@deavo.com,Oxford
"Berriman  Rue, 105",Ireland,447142,Meat,2023-07-02T03:22:41.580Z,(+353) 6540 05871,benjamin_hepburn2132778401@ubusive.com,Cork
"Gavel   Way, 9431",Ireland,450730,Milling,2023-07-02T03:21:11.957Z,(+353) 2217 118276,benjamin_henderson1652319151@mafthy.com,Dublin
"Carlisle  Alley, 9967",Ireland,454180,Milling,2023-07-02T03:21:11.763Z,(+353) 2168 535476,benjamin_henderson253021136@infotech44.tech,Cork
"Canal  Road, 2964",Ireland,454576,Poultry and fish,2023-07-02T03:15:09.133Z,(+353) 1605 06551,benjamin_gardner184147570@mafthy.com,Dublin
"Black Friars   Crossroad, 6611",England,454824,Animal feeds,2023-07-02T03:21:08.231Z,(+44) 6818 427286,benjamin_gordon1132119947@hourpy.biz,Milton Keynes
"King Edward  Lane, 9836",England,454839,Milling,2023-07-02T03:17:47.842Z,(+44) 3540 768442,benjamin_harrison1467128919@deavo.com,
"Chestnut Rise Lane, 2872",England,455773,Animal feeds,2023-07-02T03:15:38.391Z,(+44) 4622 245174,benjamin_harris625344222@tonsy.org,
"Dunstable   Road, 1315",Ireland,457511,Fruit and vegetables,2023-07-02T03:21:18.216Z,(+353) 4040 551741,benjamin_harrison1608526406@gompie.com,
"Lincoln Route, 5283",Ireland,460806,Meat,2023-07-02T03:21:09.195Z,(+353) 7237 648104,benjamin_harris1621069728@typill.biz,Waterford
"Cliffords  Boulevard, 6311",England,447089,Dairy products,2023-07-02T03:16:11.021Z,(+44) 2438 187307,benjamin_freeburn7359415@supunk.biz,
"Linda   Road, 7892",Ireland,447127,Dairy products,2023-07-02T03:22:50.362Z,(+353) 3347 741484,benjamin_bell327571085@guentu.biz,Waterford
"Balham   Route, 9105",Ireland,452539,Dairy products,2023-07-02T03:15:26.413Z,(+353) 2134 300245,benjamin_freeburn1943434126@muall.tech,Waterford
"Bethwin  Way, 3981",Ireland,454837,Fruit and vegetables,2023-07-02T03:09:22.594Z,(+353) 1048 861741,benjamin_fox1452190061@gompie.com,Limerick
"Bingham   Way, 3835",Ireland,456911,Milling,2023-07-02T03:12:19.296Z,(+353) 3517 566128,benjamin_gardner1694397351@bauros.biz,Dublin
"Woodland Tunnel, 9005",Ireland,458651,Dairy products,2023-07-02T03:12:15.579Z,(+353) 1220 458100,benjamin_cooper19773864@acrit.org,
"East Tunnel, 2261",England,459004,Animal feeds,2023-07-02T03:10:27.764Z,(+44) 5633 83747,benjamin_bell1868134265@eirey.tech,London
"Blean   Grove, 8256",England,460101,Bakery products,2023-07-02T03:19:53.126Z,(+44) 4057 160775,benjamin_freeburn1824433131@gmail.com,Oxford
"Falconberg   Walk, 1145",England,460204,Fruit and vegetables,2023-07-02T03:21:01.329Z,(+44) 4044 554005,benjamin_fox1919641617@atink.com,Plymouth
"Sundown Vale, 3495",England,461512,Dairy products,2023-07-02T03:16:04.596Z,(+44) 1703 217483,benjamin_cooper91116371@zorer.org,Winchester
"Victoria Rise Vale, 5221",Ireland,450747,Fruit and vegetables,2023-07-02T03:22:46.340Z,(+353) 4040 627742,benjamin_appleton1125451174@fuliss.net,Waterford
"Burton  Drive, 5013",Ireland,454002,Poultry and fish,2023-07-02T03:20:56.097Z,(+353) 6444 358067,benjamin_appleton2098073876@typill.biz,
"Cingworth  Boulevard, 2884",England,454183,Bakery products,2023-07-02T03:14:08.571Z,(+44) 1715 123500,beatrice_kelly1133611402@nimogy.biz,Winchester
"Callcott   Street, 9617",Ireland,454189,Bakery products,2023-07-02T03:16:06.172Z,(+353) 2507 506388,benjamin_allington421833737@extex.org,
"Andrews  Way, 4239",England,454612,Milling,2023-07-02T03:22:51.137Z,(+44) 4886 56656,benjamin_adams75218465@vetan.org,
"Adams  Hill, 3395",England,457608,Animal feeds,2023-07-02T03:10:35.950Z,(+44) 5361 164501,beatrice_kelly640437445@brety.org,London
"Adderley   Crossroad, 1891",England,459758,Milling,2023-07-02T03:17:47.963Z,(+44) 2053 443084,benjamin_allington284482279@sheye.org,Plymouth
"Queensberry  Alley, 9059",Ireland,460153,Dairy products,2023-07-02T03:17:53.164Z,(+353) 3165 468001,benjamin_adams318226384@jiman.org,Limerick
"Abbots   Drive, 9072",Ireland,460202,Fruit and vegetables,2023-07-02T03:09:27.338Z,(+353) 1823 642077,belinda_carter1305156591@jiman.org,Limerick
"Longmoore   Drive, 1756",Ireland,460851,Fruit and vegetables,2023-07-02T03:15:27.823Z,(+353) 5235 852307,belinda_carter1687687014@yahoo.com,Dublin
"Caroline  Hill, 2437",Ireland,450885,Milling,2023-07-02T03:21:00.138Z,(+353) 8658 353662,bart_thomas1379226817@bauros.biz,Dublin
"Carnegie   Crossroad, 3347",England,451196,Milling,2023-07-02T03:20:57.525Z,(+44) 5460 272786,bart_wright1247848546@nanoff.biz,Oxford
"Liverpool  Rue, 7462",Ireland,452529,Animal feeds,2023-07-02T03:21:01.881Z,(+353) 2221 684238,bart_robinson107524229@typill.biz,Waterford
"Bermondsey    Boulevard, 9001",Ireland,454137,Bakery products,2023-07-02T03:10:30.719Z,(+353) 8864 877134,bart_robinson1455528471@dionrab.com,Cork
"Bennett  Road, 3961",Ireland,456913,Bakery products,2023-07-02T03:14:07.052Z,(+353) 6603 02780,bart_partridge591958498@ubusive.com,Cork
"Bales  Route, 676",England,457903,Dairy products,2023-07-02T03:10:30.718Z,(+44) 7248 568331,bart_robinson250612623@extex.org,Oxford
"Maple Grove, 5013",Ireland,459658,Milling,2023-07-02T03:19:47.384Z,(+353) 3607 474755,bart_robinson1270066471@fuliss.net,Limerick
"Camden  Alley, 7499",England,459659,Meat,2023-07-02T03:10:30.717Z,(+44) 6233 238241,bart_russell1972702545@eirey.tech,Plymouth
"Arlington  Pass, 5622",England,461101,Milling,2023-07-02T03:21:03.946Z,(+44) 7206 807635,bart_wright1053681073@infotech44.tech,Winchester
"Bermondsey    Route, 8509",England,461108,Milling,2023-07-02T03:14:14.056Z,(+44) 1150 07404,bart_russell1725306797@famism.biz,Plymouth
"Elizabeth  Grove, 3886",Ireland,462352,Meat,2023-07-02T03:21:23.059Z,(+353) 2884 453045,bart_thomas2143051799@hourpy.biz,Cork
"Battersea   Pass, 9501",Ireland,447048,;Poultry and fish;Meat;Bakery products;Animal feeds;Fruit and vegetables;Milling,2023-07-02T03:21:02.595Z,(+353) 8027 580538,bart_lyon420184376@acrit.org,Dublin
"Oxford Street, 7214",England,447135,Poultry and fish,2023-07-02T03:21:01.784Z,(+44) 6605 053667,bart_murray753974988@mafthy.com,London
"Waite  Walk, 1126",Ireland,452797,Dairy products,2023-07-02T03:17:40.160Z,(+353) 8087 801163,bart_partridge1931795093@grannar.com,Limerick
"Endsleigh  Road, 5909",England,454617,Animal feeds,2023-07-02T03:10:29.997Z,(+44) 2540 505636,bart_marshall1615503686@eirey.tech,London
"Berriman  Alley, 2827",England,457914,Fruit and vegetables,2023-07-02T03:22:42.323Z,(+44) 7315 487445,bart_marshall2877043@hourpy.biz,London
"Garfield Rue, 427",England,460001,Fruit and vegetables,2023-07-02T03:14:32.079Z,(+44) 5843 382847,bart_norburn2027177615@typill.biz,Oxford
"Bingham   Vale, 2258",England,460222,Poultry and fish,2023-07-02T03:14:33.910Z,(+44) 7430 17444,bart_murray534629352@atink.com,
"Cavell   Lane, 8299",England,460813,Meat,2023-07-02T03:22:49.582Z,(+44) 8617 784568,bart_norburn1989345618@sveldo.biz,Plymouth
"Chancellor  Hill, 5161",Ireland,450894,Milling,2023-07-02T03:10:59.562Z,(+353) 4165 803517,bart_horton796352226@dionrab.com,Dublin
"Canon Street, 7010",England,454610,Fruit and vegetables,2023-07-02T03:14:10.142Z,(+44) 5280 453621,bart_hunt1412233725@womeona.net,Plymouth
"Birkenhead   Alley, 5748",Ireland,455405,Fruit and vegetables,2023-07-02T03:20:56.111Z,(+353) 6637 353452,bart_hope1165978647@elnee.tech,Limerick
"Cleveland  Grove, 5532",England,457906,Bakery products,2023-07-02T03:15:22.417Z,(+44) 6601 051158,bart_hunt1939616784@famism.biz,London
"Linda   Hill, 1635",England,459003,Dairy products,2023-07-02T03:10:11.189Z,(+44) 8177 05146,bart_higgs1742065726@twipet.com,Winchester
"Sheringham   Walk, 8321",Ireland,459019,Fruit and vegetables,2023-07-02T03:12:24.067Z,(+353) 8527 471231,bart_horton1975752769@gompie.com,Waterford
"Anns  Vale, 7739",Ireland,460504,Fruit and vegetables,2023-07-02T03:16:11.022Z,(+353) 2811 245835,bart_hope282590771@nanoff.biz,Cork
"Marina  Walk, 517",England,446595,Milling,2023-07-02T03:21:23.059Z,(+44) 1853 027171,bart_downing2123609878@liret.org,Oxford
"Bede  Boulevard, 5741",England,448226,Dairy products,2023-07-02T03:20:56.110Z,(+44) 1326 55413,bart_dillon1348878901@infotech44.tech,London
"Abbotswell  Alley, 1170",Ireland,454119,Poultry and fish,2023-07-02T03:21:03.575Z,(+353) 1740 832113,bart_durrant1684371922@gmail.com,Waterford
"Eaglet  Alley, 2153",Ireland,455766,Meat,2023-07-02T03:21:06.965Z,(+353) 8456 078846,bart_andrews877699973@eirey.tech,Dublin
"Rosewood Rue, 2061",Ireland,455768,Animal feeds,2023-07-02T03:20:56.109Z,(+353) 6411 437854,bart_downing163686386@dionrab.com,Waterford
"Howard Drive, 6599",Ireland,456905,Meat,2023-07-02T03:11:40.897Z,(+353) 4138 613768,bart_durrant311613994@hourpy.biz,Waterford
"Littlebury  Crossroad, 4365",England,456951,Bakery products,2023-07-02T03:11:45.242Z,(+44) 3412 88755,bart_bell610149938@deons.tech,London
"Central  Vale, 5634",Ireland,459006,Fruit and vegetables,2023-07-02T03:21:02.124Z,(+353) 6775 186058,bart_higgs1341155988@twipet.com,Waterford
"Parkfields Grove, 2581",Ireland,460161,Poultry and fish,2023-07-02T03:14:05.319Z,(+353) 8362 400173,bart_bell1215355336@nanoff.biz,Limerick
"Fair Tunnel, 799",England,460224,Animal feeds,2023-07-02T03:17:41.475Z,(+44) 5046 520727,bart_dillon765100042@deons.tech,
"Besson  Rue, 9326",England,454184,Animal feeds,2023-07-02T03:15:42.638Z,(+44) 6467 032304,bart_anderson285933627@irrepsy.com,Plymouth
"Heritage Way, 8937",England,454828,Animal feeds,2023-07-02T03:12:26.231Z,(+44) 8572 18603,bart_andrews397344012@twace.org,
"Lake Lane, 6710",Ireland,460155,Dairy products,2023-07-02T03:20:53.455Z,(+353) 5413 307627,barry_selby640177611@bauros.biz,
"Timothy  Pass, 741",England,460164,Meat,2023-07-02T03:22:54.571Z,(+44) 6375 684050,bart_anderson1344950104@bungar.biz,Oxford
"Lexington Alley, 4147",England,454167,Bakery products,2023-07-02T03:21:11.764Z,(+44) 1655 477177,barry_ross1448404904@iatim.tech,Plymouth
"Timber   Tunnel, 8807",Ireland,454613,Milling,2023-07-02T03:21:18.187Z,(+353) 2643 457286,barry_ross470425765@gmail.com,Waterford
"Chelsea Manor  Alley, 748",Ireland,454830,Fruit and vegetables,2023-07-02T03:21:03.575Z,(+353) 8771 763086,barry_ross72012784@atink.com,Dublin
"Edwin   Walk, 8641",Ireland,456912,Dairy products,2023-07-02T03:21:18.216Z,(+353) 1000 775785,barry_ross983899886@muall.tech,Dublin
"Boleyn  Drive, 2714",England,457504,;Bakery products;Poultry and fish;Dairy products;Milling,2023-07-02T03:20:57.436Z,(+44) 2742 575850,barry_ryan1600445419@twace.org,Plymouth
"Angel  Route, 8381",Ireland,457651,Milling,2023-07-02T03:15:44.130Z,(+353) 5871 8612,barry_selby1437727251@elnee.tech,
"Paris   Drive, 3837",Ireland,446600,Poultry and fish,2023-07-02T03:15:09.132Z,(+353) 2378 046810,barry_mcnally1310709665@bulaffy.com,
"Clarks  Walk, 5241",England,451177,Meat,2023-07-02T03:14:10.267Z,(+44) 7422 131764,barry_robinson334481869@atink.com,London
"Kimberley  Boulevard, 3701",Ireland,452532,Dairy products,2023-07-02T03:15:44.139Z,(+353) 4237 744023,barry_knight1445632455@kideod.biz,
"Fawn Lane, 6323",England,452785,Milling,2023-07-02T03:20:47.730Z,(+44) 7752 28217,barry_mcnally2128861249@tonsy.org,Winchester
